Suburb,Rooms,Type,Price,Method,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude
Boronia,3,h,775000,S,3155,3,1,2,720,131,1970,-37.86126,145.25808
Boronia,4,h,820000,S,3155,4,2,4,719,200,1975,-37.86434,145.25739
Braybrook,3,h,797000,S,3019,3,1,2,694,110,1960,-37.79382,144.85107
Braybrook,2,h,590000,S,3019,2,1,1,304,74,1950,-37.78341,144.85574
Brighton East,2,u,585000,PI,3187,2,1,1,0,82,1950,-37.93171,145.03041
Brighton East,4,h,1580000,PI,3187,4,1,2,890,165,1970,-37.91053,145.02447
Broadmeadows,3,h,386000,S,3047,3,1,1,341,71,1965,-37.6886,144.92281
Brooklyn,2,u,515000,SP,3012,2,1,2,159,140,2012,-37.82073,144.8447
Brunswick,4,h,1515000,S,3056,4,2,2,236,194,1890,-37.76549,144.96366
Brunswick,3,h,1037000,S,3056,3,1,1,210,101,1996,-37.75746,144.95633
Brunswick East,3,h,1330000,PI,3057,3,2,1,161,190,1890,-37.77289,144.97503
Brunswick East,3,t,937000,SP,3057,3,2,1,110,121.8,2000,-37.76049,144.98065
Brunswick East,1,u,290000,VB,3057,1,1,0,197,41,2012,-37.77165,144.97187
Bundoora,3,h,730000,S,3083,3,1,1,612,101,1960,-37.70602,145.05945
Bundoora,3,h,660000,S,3083,3,1,2,582,119,1970,-37.70301,145.06341
Burwood East,3,h,1150000,S,3151,3,2,2,668,140,1965,-37.85695,145.15144
Burwood East,4,h,1600000,S,3151,4,2,2,592,260,2007,-37.84839,145.14299
Camberwell,2,u,755000,S,3124,2,1,1,92,82.6,1960,-37.8401,145.09113
Carnegie,2,u,750000,S,3163,2,1,2,0,85,1970,-37.88368,145.0515
Carnegie,1,u,286000,PI,3163,1,1,1,314,45,1960,-37.90321,145.0555
Carnegie,2,u,580010,SP,3163,2,1,1,0,72,1970,-37.9003,145.06342
Carnegie,4,t,1250000,S,3163,4,3,2,326,223,2005,-37.89334,145.05463
Caroline Springs,3,t,360000,SA,3023,3,1,1,0,136.49,2009,-37.70624,144.74042
Caroline Springs,4,h,740000,S,3023,4,2,2,750,222,2008,-37.7277,144.73422
Carrum Downs,4,h,647000,S,3201,4,2,4,688,204,2002,-38.10984,145.17062
Chadstone,3,t,930000,S,3148,3,2,1,0,127,2011,-37.88289,145.09871
Coburg,2,h,760000,S,3058,2,1,2,378,105,1920,-37.74011,144.95267
Coburg,2,t,876000,S,3058,2,2,1,134,100,2014,-37.74914,144.96826
Collingwood,1,u,365000,SP,3066,1,1,0,0,46,1960,-37.79597,144.99108
Collingwood,3,h,1297000,S,3066,3,2,0,186,137,1890,-37.79557,144.99158
Croydon,5,h,865000,PI,3136,4,2,2,974,200,1975,-37.79189,145.29661
Croydon,4,h,760000,SP,3136,4,2,2,815,140,1960,-37.78393,145.29132
Croydon,3,h,725000,S,3136,3,1,2,802,105,1980,-37.81083,145.28792
Croydon,4,h,1120000,S,3136,4,2,2,864,228,2008,-37.80718,145.28581
Dandenong North,4,h,930000,S,3175,4,2,1,830,200,1980,-37.94264,145.21786
Deer Park,3,h,557000,S,3023,3,1,2,539,148,1985,-37.76545,144.76458
Deer Park,3,h,650000,PI,3023,3,1,2,697,135,1955,-37.77396,144.77229
Dingley Village,3,h,806000,S,3172,3,2,1,539,134,1968,-37.98086,145.11993
Doncaster,4,h,1663000,S,3108,4,3,2,674,250,1982,-37.77102,145.13338
Doncaster East,4,h,1310000,S,3109,4,3,2,706,200,1970,-37.79561,145.16268
Doncaster East,3,h,1530000,PI,3109,3,2,2,798,160,1978,-37.77655,145.15387
Donvale,2,t,630000,PI,3111,2,1,1,196,100,2000,-37.80103,145.17844
Eaglemont,3,h,1300000,VB,3084,3,1,2,615,138,1950,-37.75825,145.05438
Edithvale,5,h,1260000,SP,3196,5,6,3,900,178,1960,-38.04105,145.1216
Eltham,3,h,655000,S,3095,3,1,2,197,108,2009,-37.71613,145.13939
Elwood,1,u,435000,S,3184,1,1,1,1192,44,2009,-37.88306,144.9841
Epping,3,h,490000,SP,3076,3,2,2,375,155,2012,-37.62157,145.01049
Epping,2,h,417500,S,3076,2,1,1,157,102,2000,-37.64827,145.05317
Essendon,3,h,1398000,SP,3040,3,2,1,445,182,1960,-37.75621,144.93401
Ferntree Gully,3,t,664000,S,3156,3,2,1,219,138,2010,-37.8798,145.2775
Fitzroy,2,u,790000,S,3065,2,1,2,6367,75,1930,-37.7967,144.98363
Fitzroy,2,u,830000,S,3065,2,2,1,4421,84,2011,-37.79721,144.98073
Fitzroy,1,u,456000,SP,3065,1,1,1,0,51,2011,-37.79636,144.98394
Frankston,3,h,565000,S,3199,3,1,2,713,155,1980,-38.16483,145.16383
Frankston South,3,h,810000,S,3199,3,1,2,835,118,1960,-38.15983,145.11351
Gladstone Park,4,h,749000,SP,3043,4,2,2,561,160,1970,-37.68269,144.88601
Glen Iris,1,u,260000,PI,3146,1,1,1,0,38,1950,-37.8574,145.04795
Glen Iris,1,u,330000,SP,3146,1,1,1,0,44,1960,-37.85702,145.04801
Glen Iris,2,u,501000,S,3146,2,1,1,2015,77,1960,-37.85019,145.0465
Glen Waverley,3,h,1070000,S,3150,3,2,1,839,116,1970,-37.89813,145.14652
Glenroy,4,h,700000,S,3046,4,2,1,655,82,1950,-37.69558,144.93223
Glenroy,2,t,400000,VB,3046,2,1,1,102,70,2012,-37.71122,144.91863
Glenroy,2,h,675000,S,3046,2,2,1,248,99,2011,-37.69705,144.94219
Greensborough,3,h,866000,S,3088,3,2,2,743,147,1980,-37.71733,145.09622
Greenvale,5,h,800000,SP,3059,5,3,2,544,332,2008,-37.61079,144.90823
Hadfield,3,h,735000,S,3046,3,1,1,626,122,1950,-37.71425,144.95013
Hadfield,2,t,595000,S,3046,2,2,1,201,111,2005,-37.71147,144.93927
Hampton East,2,t,771000,S,3188,2,1,1,0,99,1992,-37.94083,145.03682
Hampton Park,3,h,400000,PI,3976,3,1,1,301,98,1998,-38.0457,145.27395
Hawthorn,1,u,455000,S,3122,1,1,1,0,49,1960,-37.81823,145.03972
Hawthorn East,2,u,615888,SP,3123,2,1,1,915,73,1970,-37.81835,145.05895
Highett,4,h,1820000,S,3190,4,2,2,680,680,2006,-37.94882,145.03111
Hughesdale,5,h,1475000,S,3166,5,2,3,548,157,1920,-37.90403,145.08118
Ivanhoe,5,h,2100000,PI,3079,5,3,2,740,222,1960,-37.76086,145.05177
Ivanhoe,2,h,1320000,S,3079,2,1,0,620,114,1920,-37.76091,145.04437
Jacana,2,h,575500,S,3047,2,1,1,662,98,1960,-37.68988,144.91113
Keilor,4,h,635000,S,3036,4,2,2,531,138,1975,-37.71368,144.82082
Keilor Downs,3,h,620000,S,3038,3,1,4,650,100,1985,-37.71575,144.80598
Keilor East,5,h,1005000,SA,3033,5,3,2,596,176,1970,-37.7305,144.86863
Keilor Park,3,h,700000,S,3042,3,1,1,590,130,1970,-37.7219,144.85239
Kensington,1,u,390000,SP,3031,1,1,1,0,60,2000,-37.79023,144.92335
Kew,3,h,1410000,PI,3101,3,1,1,404,113,1930,-37.79893,145.04266
Lalor,3,h,710500,S,3075,3,2,1,655,120,1975,-37.67414,145.0205
Lalor,3,h,752000,S,3075,3,1,2,604,102,1950,-37.6708,145.01353
Lalor,3,h,622000,S,3075,3,1,2,575,113,1970,-37.67146,145.03232
Maidstone,3,t,650000,PI,3012,3,2,2,159,128,2016,-37.78502,144.86733
Maidstone,2,u,435000,S,3012,2,2,1,0,96,2017,-37.77813,144.87287
Maribyrnong,4,h,1340000,S,3032,4,1,3,697,155,1920,-37.78352,144.88981
Meadow Heights,3,h,450000,SP,3048,3,1,1,702,96,1970,-37.66059,144.92006
Meadow Heights,3,h,440000,S,3048,3,1,2,570,112,1992,-37.64769,144.91359
Melton,4,h,550000,PI,3337,4,2,2,1241,194,1970,-37.68686,144.58157
Melton,3,h,373500,S,3337,3,2,2,586,118,1980,-37.67831,144.57342
Mentone,2,u,640000,S,3194,2,1,1,128,72,1972,-37.98346,145.06313
Mentone,3,t,940000,S,3194,3,1,2,331,157.9352,1989,-37.97759,145.06482
Mill Park,3,h,705000,S,3082,3,2,2,840,161,1970,-37.67391,145.0618
Mill Park,4,h,790000,S,3082,4,2,2,530,186,1990,-37.65217,145.04863
Mill Park,5,h,704500,S,3082,5,3,2,656,130,1970,-37.6641,145.05123
Mill Park,4,h,550000,S,3082,4,2,1,531,175,1970,-37.65121,145.05404
Mill Park,5,h,598000,S,3082,5,3,1,531,122,1990,-37.65116,145.05439
Mill Park,3,h,592000,S,3082,3,1,1,622,128,1992,-37.66294,145.06301
Mill Park,3,h,602000,S,3082,3,1,1,546,136,1977,-37.65359,145.04276
Montrose,4,h,735000,S,3765,4,2,2,846,160,1980,-37.81018,145.35396
Moonee Ponds,4,h,1270000,S,3039,4,1,3,478,152,1925,-37.76421,144.90571
Mooroolbark,3,h,650000,PI,3138,3,2,2,1103,126.8,1976,-37.78695,145.32513
Mordialloc,4,h,1400000,PI,3195,4,2,2,530,313,2007,-38.00429,145.10286
Mordialloc,3,t,1627000,S,3195,3,2,2,304,233,2007,-38.00644,145.08478
Mount Waverley,3,h,1850000,PI,3149,3,1,1,717,153,1960,-37.87754,145.12076
Murrumbeena,4,h,1820000,S,3163,4,2,1,632,265,1915,-37.89465,145.06984
North Melbourne,2,u,785000,S,3051,2,2,1,0,95,2008,-37.80202,144.95104
Nunawading,2,u,676000,S,3131,2,1,1,149,84,1970,-37.8231,145.17911
Nunawading,3,h,1002000,S,3131,3,1,2,598,143,1960,-37.80827,145.17885
Nunawading,4,t,1175000,S,3131,4,3,2,289,170,2011,-37.82895,145.17678
Oakleigh East,3,h,875000,S,3166,3,2,2,295,144,2006,-37.90088,145.11692
Oakleigh South,4,u,774000,S,3167,4,2,2,0,147,2000,-37.91121,145.09598
Ormond,1,u,327000,S,3204,1,1,1,0,32,1960,-37.89976,145.04215
Ormond,4,h,1900000,S,3204,4,2,2,700,210,1920,-37.9075,145.05329
Parkdale,4,h,2185000,S,3195,4,2,3,220,213,2010,-38.00205,145.07853
Pascoe Vale,3,h,1210000,S,3044,3,2,1,330,226,2012,-37.72623,144.94521
Reservoir,1,h,351000,SP,3073,1,1,1,168,63,1950,-37.69828,145.02184
Ringwood,4,h,1725000,S,3134,4,2,2,1016,310,2002,-37.78372,145.25311
Ringwood,2,h,633000,S,3134,2,1,2,123,95,2005,-37.82223,145.22504
Ringwood East,4,h,1090000,S,3135,4,1,2,894,115,1950,-37.8159,145.24688
Rowville,4,h,936000,S,3178,4,2,2,675,190,1980,-37.91692,145.25896
Rowville,3,h,860000,S,3178,3,2,2,537,220,2001,-37.92778,145.24796
Sandringham,4,h,850000,PI,3191,4,3,2,709,327,2017,-37.95095,145.02096
Seaford,4,h,800000,VB,3198,4,2,0,1151,207,1969,-38.11336,145.15035
South Melbourne,3,h,1720000,S,3205,3,2,2,81,137,1998,-37.83631,144.95536
South Morang,3,h,690000,S,3752,3,2,2,545,196,2005,-37.64426,145.1
South Morang,4,h,875000,S,3752,4,2,2,613,332,2004,-37.62648,145.07141
South Morang,3,t,420000,S,3752,3,2,2,155,101,2011,-37.63478,145.08486
South Morang,4,h,677500,S,3752,4,2,2,609,195,2005,-37.63454,145.06894
South Yarra,2,u,600000,PI,3141,2,1,1,876,62,1972,-37.83766,144.98799
South Yarra,2,u,762500,S,3141,2,1,1,17200,79,2003,-37.83613,144.99661
South Yarra,4,h,1855500,S,3141,4,2,1,176,216,1880,-37.83986,144.98598
Spotswood,2,h,802000,S,3015,2,1,1,174,100.6,1900,-37.83162,144.88742
St Albans,4,h,631000,S,3021,4,1,3,559,158,1970,-37.73593,144.8101
St Albans,3,h,582000,S,3021,3,1,0,674,94,1960,-37.73704,144.79108
St Kilda,1,u,468000,SP,3182,1,1,1,0,55,2000,-37.87094,144.9807
St Kilda,1,u,470000,VB,3182,1,1,1,548,44.4,2009,-37.87312,144.97986
Strathmore,3,u,750000,VB,3041,3,2,2,288,94,1970,-37.73415,144.91852
Sunbury,4,h,410000,PI,3429,4,2,2,587,164,1986,-37.58231,144.69962
Sunbury,4,h,512500,S,3429,4,2,2,581,139,1960,-37.57355,144.70854
Sunshine,3,h,830500,S,3020,3,1,2,508,111,1950,-37.7807,144.83648
Sunshine West,3,h,551000,S,3020,3,1,2,613,105,1974,-37.80046,144.82676
Sunshine West,3,h,450000,S,3020,3,1,2,283,104,1970,-37.79703,144.81228
Templestowe,4,h,1635000,S,3106,4,3,2,896,215,1985,-37.76797,145.13799
Templestowe Lower,3,h,1138000,S,3107,3,2,2,706,184,1970,-37.77185,145.12509
The Basin,3,h,477000,S,3154,3,1,1,518,102,1960,-37.85971,145.31036
Thomastown,3,h,605000,S,3074,3,1,2,533,114,1975,-37.68579,144.98878
Thomastown,3,h,610000,S,3074,3,1,2,544,131,1970,-37.68336,145.0029
Thomastown,3,h,580000,S,3074,3,1,2,538,140,1975,-37.67751,144.98663
Thornbury,1,u,415000,S,3071,1,1,1,0,39,1970,-37.75443,145.00919
Thornbury,2,h,905000,S,3071,2,1,0,225,100,1960,-37.75642,144.98755
Truganina,3,h,451000,S,3029,3,2,2,347,134,2010,-37.83963,144.71487
Tullamarine,4,h,895000,S,3043,4,2,2,700,267,1999,-37.70598,144.87616
Tullamarine,4,h,586000,SP,3043,4,1,3,0,158,1975,-37.70695,144.88514
Wantirna South,4,h,1055000,S,3152,4,2,2,652,203,1997,-37.87325,145.23244
Werribee,3,h,529000,S,3030,3,2,2,847,143,1980,-37.88421,144.67869
Werribee,3,h,484000,S,3030,3,1,0,531,100,1960,-37.88996,144.65526
West Melbourne,2,u,670000,S,3003,2,1,1,17,90,1996,-37.8118,144.95259
West Melbourne,2,u,510000,S,3003,2,1,1,75,66,2007,-37.80473,144.9435
Westmeadows,3,h,410000,VB,3049,3,1,2,542,107,1970,-37.66948,144.90385
Windsor,1,u,410000,S,3181,1,1,1,0,51,1960,-37.85687,144.99748
Wyndham Vale,4,h,478000,S,3024,4,2,2,400,151.54,2008,-37.87047,144.59864
Yarraville,3,h,1285000,SP,3013,3,1,1,284,124,1900,-37.81335,144.89471
Abbotsford,3,h,1635000,S,3067,3,1,0,142,130,1880,-37.80359,144.99538
Altona,3,h,1225000,S,3018,3,1,1,697,132,1970,-37.87256,144.8078
Altona,3,u,767000,SP,3018,3,2,1,305,132,2005,-37.871,144.81153
Altona Meadows,4,h,810000,SP,3028,4,2,2,749,180.9,1989,-37.88413,144.79033
Armadale,2,u,821000,S,3143,2,2,1,3093,75,2006,-37.86165,145.02148
Ashburton,4,t,1520000,S,3147,4,3,2,267,190,2012,-37.87036,145.08471
Ashburton,3,h,2299500,S,3147,3,2,3,634,230,1940,-37.86516,145.07958
Balwyn,4,h,2360000,S,3103,4,3,2,848,214,1926,-37.81462,145.08776
Balwyn North,4,h,1460000,VB,3104,4,2,2,433,185,1955,-37.78368,145.09545
Bentleigh,4,t,1280000,S,3204,4,3,2,306,200,2014,-37.92893,145.04581
Bentleigh,4,t,1750000,S,3204,4,3,2,429,262,2013,-37.91582,145.048
Blackburn,3,h,1100000,S,3130,3,1,2,492,124,1957,-37.81169,145.15735
Blackburn North,4,h,1250000,PI,3130,4,2,2,580,161,1965,-37.8051,145.14351
Briar Hill,3,h,830000,S,3088,3,1,2,905,183,1962,-37.7063,145.12215
Brighton,4,h,4050000,PI,3186,4,4,4,508,465,2011,-37.90904,144.99868
Brighton,4,h,2210000,SP,3186,4,2,1,396,175,1908,-37.88779,144.99933
Brighton East,3,h,1680000,SP,3187,3,1,2,605,181,1920,-37.93063,145.01314
Brighton East,2,u,890000,S,3187,2,1,2,275,106,1970,-37.91106,145.02394
Broadmeadows,3,h,632000,S,3047,3,1,4,697,100,1960,-37.68557,144.93156
Brunswick,3,h,1310000,S,3056,3,1,1,302,91,1910,-37.76085,144.95834
Brunswick West,4,h,1500000,VB,3055,4,2,3,444,256,1997,-37.7628,144.94011
Bulleen,4,h,1751000,S,3105,4,3,4,646,320,1998,-37.77387,145.0889
Bundoora,4,t,685000,S,3083,4,2,1,287,152,1990,-37.69382,145.04831
Bundoora,4,h,725000,S,3083,4,1,2,542,130,1980,-37.68238,145.06432
Bundoora,2,t,505000,S,3083,2,1,2,90,90,1995,-37.70912,145.05181
Bundoora,4,h,1253000,S,3083,4,2,2,760,366,2000,-37.67935,145.05728
Burwood,4,h,1390000,SA,3125,4,2,1,627,196,1950,-37.85374,145.12459
Canterbury,4,h,2725000,SA,3126,4,2,2,650,275,2006,-37.83057,145.08482
Caroline Springs,4,h,870000,S,3023,4,2,2,463,307,2012,-37.73531,144.74335
Carrum Downs,3,h,552500,S,3201,3,2,2,779,147,1988,-38.11471,145.18248
Caulfield North,4,h,1925000,PI,3161,4,2,2,494,176,1900,-37.87206,145.03512
Chadstone,4,h,995000,S,3148,4,2,1,402,131,1960,-37.88658,145.09297
Cheltenham,4,h,1200000,PI,3192,4,2,4,679,190,1960,-37.96098,145.04275
Clarinda,4,h,1241000,S,3169,4,2,2,625,625,1950,-37.92801,145.1057
Clayton,4,h,1250000,SP,3168,4,1,1,711,96,1960,-37.9255,145.11331
Clayton,3,h,729500,S,3168,3,1,1,270,218,1970,-37.92624,145.1321
Collingwood,2,u,560000,S,3066,2,1,1,0,60,1975,-37.79627,144.99229
Craigieburn,4,h,565000,S,3064,4,2,2,482,207,2012,-37.57416,144.91269
Craigieburn,4,h,615000,S,3064,4,2,2,756,222,2001,-37.5729,144.93663
Craigieburn,4,h,548000,SP,3064,4,2,2,400,171,2010,-37.5951,144.9091
Craigieburn,3,h,716000,SP,3064,3,2,6,1005,160,1995,-37.60574,144.92548
Croydon,3,h,730000,SP,3136,3,2,2,269,150,2007,-37.78499,145.2647
Croydon North,3,h,766000,S,3136,3,2,2,507,128,1960,-37.76572,145.28915
Deepdene,4,t,1680000,S,3103,4,2,1,254,172,1995,-37.81007,145.06792
Delahey,3,h,475000,S,3037,3,2,2,358,106,1990,-37.7145,144.77132
Diamond Creek,3,h,815000,S,3089,3,2,3,790,135,1980,-37.66529,145.15363
Diggers Rest,6,h,615000,S,3427,6,3,1,850,254,1980,-37.62856,144.71825
Donvale,5,h,1328000,S,3111,5,3,3,785,252,1980,-37.78148,145.17818
East Melbourne,2,u,1300000,SP,3002,2,2,1,997,92,2001,-37.8161,144.98494
Eltham,4,h,762000,S,3095,4,2,2,573,180,1980,-37.70477,145.16552
Eltham North,3,h,900000,S,3095,3,2,2,812,129,1980,-37.70577,145.1316
Elwood,4,h,3175000,S,3184,4,2,3,558,174,1900,-37.88014,144.99347
Elwood,2,u,520000,S,3184,2,1,1,3256,74,1970,-37.87594,144.98833
Essendon,4,h,2165000,S,3040,4,2,3,951,238,1930,-37.74997,144.90752
Essendon,5,h,2050000,PI,3040,5,3,3,663,419,1930,-37.74351,144.92174
Essendon,4,h,1500000,S,3040,4,2,2,465,148,1940,-37.75178,144.89876
Fitzroy,1,u,545000,S,3065,1,1,1,1730,60,2011,-37.79636,144.98394
Fitzroy North,3,h,1705000,S,3068,3,1,1,139,116,1900,-37.79068,144.97824
Flemington,3,h,1220000,SP,3031,3,1,1,293,104,1900,-37.78446,144.92797
Footscray,2,u,455000,SP,3011,2,1,1,0,62,2015,-37.79975,144.88368
Footscray,2,t,575000,SA,3011,2,2,1,88,94.5,2000,-37.78872,144.88891
Gisborne,3,h,775000,S,3437,3,2,4,1290,231,1988,-37.48381,144.60052
Gladstone Park,3,h,629000,SP,3043,3,1,2,552,136,1980,-37.68641,144.89826
Glen Iris,5,h,3400000,S,3146,5,3,2,720,392,1950,-37.85875,145.07978
Glen Iris,1,u,320000,VB,3146,1,1,0,0,49,1960,-37.85852,145.04547
Glen Iris,4,h,2165000,S,3146,4,3,2,409,255,2016,-37.852,145.07321
Glen Iris,2,u,851000,S,3146,2,1,1,100,87,1960,-37.85258,145.08589
Glen Waverley,3,h,1311000,S,3150,3,2,1,853,28,1972,-37.88984,145.18016
Glenroy,2,u,565000,SP,3046,2,1,2,193,105,1995,-37.70612,144.9144
Glenroy,3,h,770000,PI,3046,3,1,2,604,132,1960,-37.70855,144.90441
Greensborough,3,h,714000,S,3088,3,1,1,594,95,1993,-37.69039,145.09753
Greensborough,3,h,815000,S,3088,3,2,2,609,168,1980,-37.71636,145.09792
Hampton East,3,h,1345000,SA,3188,3,1,1,587,131,1950,-37.94087,145.03366
Hawthorn,1,u,420000,S,3122,1,1,1,0,47,2004,-37.82334,145.04015
Hawthorn,2,h,1857000,S,3122,2,1,1,230,116.65,1890,-37.81813,145.02295
Hawthorn,3,h,1425000,VB,3122,3,1,1,333,108,1930,-37.82737,145.02971
Hawthorn,3,h,1910000,S,3122,3,2,2,242,165,1990,-37.82834,145.03937
Hawthorn,3,h,1485000,S,3122,3,2,2,0,139,1975,-37.82452,145.02204
Hawthorn East,1,u,505000,SP,3123,1,1,1,0,52,1960,-37.82742,145.05324
Heathmont,3,h,912000,S,3135,3,2,2,471,144,1965,-37.82996,145.24311
Heidelberg,2,u,450000,VB,3084,2,1,0,2020,68,1998,-37.75692,145.06426
Heidelberg Heights,4,h,1645000,PI,3081,4,2,4,596,120,1930,-37.75008,145.05051
Hillside,4,h,580000,SP,3037,4,2,2,600,174,2002,-37.6844,144.75595
Hughesdale,4,h,1570000,VB,3166,4,2,1,455,170,1900,-37.9016,145.08294
Hurstbridge,5,h,790000,S,3099,5,2,2,1034,225,1985,-37.63826,145.1991
Jacana,3,h,550000,SP,3047,3,1,2,704,94,1950,-37.6845,144.90761
Kensington,3,h,1225000,SP,3031,3,2,2,223,122,1940,-37.79496,144.92659
Kew,3,h,1510000,PI,3101,3,1,2,446,115,1960,-37.79855,145.04493
Kew,3,t,1007000,S,3101,3,2,1,0,114,1977,-37.80495,145.04949
Kew,2,u,860000,VB,3101,2,2,1,0,108,1950,-37.80593,145.05121
Kingsville,3,u,570000,VB,3012,3,1,1,118,86,1970,-37.80857,144.87682
Kingsville,3,h,900000,SP,3012,3,1,1,275,11,1936,-37.81167,144.88346
Kurunjang,4,h,345000,S,3337,4,1,0,651,150,2000,-37.67028,144.59455
Maidstone,2,t,642500,S,3012,2,2,1,126,95,2015,-37.78458,144.88106
Maidstone,3,h,798000,PI,3012,3,2,2,159,152,2010,-37.78974,144.88143
Maidstone,3,t,710000,PI,3012,3,2,2,186,134.6,2011,-37.78559,144.86483
Malvern,4,h,4050000,S,3144,4,3,2,787,282,1915,-37.86044,145.0335
Malvern,3,h,1650000,S,3144,3,1,2,354,117,1880,-37.85189,145.03335
Malvern,3,h,2020000,PI,3144,3,2,2,400,216,2007,-37.85183,145.03863
Malvern East,3,h,2500000,PI,3145,3,3,3,1011,206,1925,-37.8652,145.05248
Malvern East,3,h,2500000,VB,3145,3,1,2,1128,110,1950,-37.87923,145.08955
Maribyrnong,3,h,1200000,SP,3032,3,2,2,352,204,1997,-37.77413,144.87533
Maribyrnong,3,t,940000,S,3032,3,2,2,366,183.84,2012,-37.7816,144.88999
McKinnon,2,h,1200000,SP,3204,2,1,2,397,96,1940,-37.90978,145.02937
Melton West,4,h,600000,S,3337,4,2,2,935,210,2005,-37.68503,144.54237
Mentone,4,h,2025000,S,3194,4,2,2,408,274,2010,-37.98707,145.0609
Mernda,4,h,630000,S,3754,4,2,2,475,220,2012,-37.606,145.08785
Moonee Ponds,3,h,1225000,VB,3039,3,2,2,674,141,1920,-37.76389,144.9185
Mordialloc,4,h,1800000,SP,3195,4,2,2,656,303,1950,-38.00119,145.08589
Mount Waverley,3,t,900000,SA,3149,3,2,2,344,3,2000,-37.85991,145.14523
Mount Waverley,5,h,2558000,S,3149,5,5,2,667,431,2015,-37.88007,145.12328
Newport,3,t,730000,S,3015,3,2,2,200,126.7,2005,-37.85134,144.88636
Niddrie,3,h,1230000,S,3042,3,2,1,324,207,2016,-37.7431,144.88722
Oakleigh South,2,u,601000,SP,3167,2,1,1,0,62,1980,-37.91061,145.0862
Ormond,1,u,370000,S,3204,1,1,1,2029,54,2009,-37.90143,145.04184
Pascoe Vale,3,t,900000,S,3044,3,2,1,0,149,2014,-37.72882,144.93301
Pascoe Vale,1,u,257500,S,3044,1,1,1,0,35,1970,-37.7237,144.92232
Pascoe Vale,1,u,257500,S,3044,1,1,1,995,35,1970,-37.7237,144.92232
Pascoe Vale,3,h,1114000,S,3044,3,2,2,256,190,2017,-37.72034,144.93788
Point Cook,3,h,520000,SP,3030,3,2,2,312,185,2014,-37.89273,144.72559
Port Melbourne,2,u,760000,S,3207,2,2,1,0,77,2013,-37.84158,144.93809
Prahran,4,h,2635000,S,3181,4,2,2,401,154,1910,-37.85565,145.00839
Prahran,2,h,1250000,S,3181,2,1,0,192,100,1910,-37.85562,145.00571
Prahran,1,u,400000,VB,3181,1,1,2,0,50,1960,-37.85126,145.00832
Prahran,4,h,4200000,S,3181,4,2,2,787,275,1930,-37.85768,145.00254
Prahran,2,u,626000,S,3181,2,1,2,0,78,2000,-37.85059,144.99188
Preston,4,h,1148000,S,3072,4,1,2,552,140,1940,-37.72879,144.98538
Reservoir,3,h,935000,S,3073,3,1,2,529,99,1960,-37.72017,144.99873
Reservoir,3,h,510000,S,3073,3,2,2,292,119,1950,-37.71331,144.9871
Reservoir,4,h,755000,SP,3073,4,2,2,479,157,1995,-37.70952,145.033
Reservoir,4,h,1200000,S,3073,4,2,2,499,260,1940,-37.72614,144.99892
Ringwood,3,h,800000,S,3134,3,2,1,461,133,2005,-37.82536,145.22228
Rosanna,5,h,1170000,S,3084,5,3,3,694,210,1975,-37.73968,145.07973
Scoresby,3,h,870000,SP,3179,3,2,2,590,151,1981,-37.89628,145.22294
South Melbourne,4,h,1800000,VB,3205,4,3,1,153,93,1900,-37.83591,144.94963
South Morang,4,h,485000,S,3752,4,2,2,196,163,2008,-37.63873,145.07805
South Yarra,2,u,1350000,S,3141,2,2,1,0,109,1930,-37.82863,144.98514
South Yarra,1,u,410000,PI,3141,1,1,1,0,50,1960,-37.8446,145.00018
St Kilda,2,u,701000,SP,3182,2,1,0,0,107,1950,-37.86257,144.99161
St Kilda,4,h,1600000,VB,3182,4,2,3,613,160,1910,-37.86667,144.98324
Strathmore,7,h,2000000,SP,3041,7,3,4,608,355,1999,-37.73681,144.90587
Strathmore,4,h,1610000,S,3041,4,3,2,861,274,1955,-37.73154,144.92243
Sunshine,3,h,700000,SP,3020,3,2,1,485,130,1950,-37.78703,144.84569
Sunshine,2,h,615000,SP,3020,2,1,0,418,94,1940,-37.79595,144.83206
Surrey Hills,5,h,2400000,VB,3127,5,3,2,593,309,2016,-37.83199,145.10877
Tarneit,4,h,505000,SP,3029,4,2,2,498,167,2010,-37.84267,144.65407
Tarneit,4,h,560000,SP,3029,4,2,2,452,159,2009,-37.83851,144.6887
Templestowe,4,h,1205000,S,3106,4,2,2,646,167,1980,-37.75807,145.13478
Templestowe,5,h,1750000,PI,3106,5,3,2,787,334,1990,-37.76873,145.15894
Templestowe Lower,5,h,1410000,PI,3107,5,2,2,648,250,1975,-37.77033,145.1214
Thomastown,3,h,670000,S,3074,3,2,2,541,121,1980,-37.67231,145.00556
Toorak,3,u,1860000,S,3142,3,2,2,0,176,1930,-37.8404,145.01425
Toorak,3,u,1350000,PI,3142,3,2,1,187,133,1940,-37.84297,145.01819
Vermont,4,h,980000,S,3133,4,2,0,539,192,1978,-37.83459,145.21264
Werribee,4,h,455000,S,3030,4,1,4,534,101,1983,-37.88496,144.66332
Werribee,3,h,455000,S,3030,3,1,1,610,125,1980,-37.88632,144.67582
West Footscray,4,h,1276000,S,3012,4,2,1,323,130,1945,-37.79429,144.87412
Wheelers Hill,4,h,1157000,PI,3150,4,2,2,752,162,1971,-37.91212,145.1793
